"","chr","pos"
"49824","1",211.270041979294
"846","1",211.528054089977
"42809","1",211.528054189977
"744","1",211.528054289976
"4280","1",211.796647191505
"38838","1",211.796647291505
"11174","1",211.796647391505
"47587","1",211.796647491505
"43494","1",213.94236022107
"28254","1",213.94236032107
"49595","1",214.731278482258
"87","1",214.731278582258
"24918","1",214.731278682258
"43957","1",214.731278782258
"28282","1",214.731278882258
"40256","1",214.731278982258
"53666","1",214.731279082258
"9091","1",214.731279182258
"27485","1",214.731279282258
"8107","1",214.731279382258
"39192","1",214.731279482258
"8110","1",214.731279582258
"29588","1",214.993549263489
"9119","1",214.993549363489
"21596","1",214.99365382896
"33828","1",215.048327336277
"7797","1",215.048327436277
"6665","1",215.048327536277
"9396","1",215.048327636277
"31042","1",215.309702315196
"76","1",215.840818744645
"13448","1",216.213864875974
"45558","1",216.213864975974
"38862","1",216.850702103923
"17717","1",216.850702203923
"53057","1",216.850702303923
"12110","1",216.850702403923
"24592","1",217.130417991779
"52654","1",217.130418091779
"28557","1",219.350933836121
"54320","1",219.350933936121
"11045","1",219.350934036121
"48446","1",219.350934136121
"51967","1",219.620061227672
"12686","1",220.287564854772
"33202","1",220.287564954772
"8025","1",220.971702493234
"16385","1",221.839399954039
"31488","1",222.321296538697
"46016","1",223.015169278791
"47746","1",223.015169378791
"6881","1",223.885233981439
"46905","1",227.233303295356
"49020","1",227.561036130743
"10976","1",229.383896981675
"30528","1",229.601608078689
"15544","1",230.281206110917
"4073","1",230.281206210917
"24575","1",231.064291879024
"18920","1",231.590535540594
"46315","1",232.733803207462
"10636","1",234.905687444404
"2500","1",236.831417833371
"7928","1",236.831417933371
"24347","1",240.334624064766
"1492","1",240.334624164766
"9111","1",241.207364011048
"29685","1",241.207364111048
"41608","1",241.207364211048
"29970","1",241.887973035879
"12204","1",243.770483570665
"5383","1",245.373720228419
"32760","1",247.740440167544
"19092","1",247.740440267544
"20998","1",248.306603578677
"10659","1",250.535175470907
"54171","1",250.535175570907
"34210","1",251.27372020619
"42642","1",251.870462856218
"4440","1",252.134510221538
"41556","1",252.134510321538
"51631","1",252.134510421538
"29081","1",252.134510521538
"486","1",253.240417102077
"51028","1",259.954123592741
"51843","1",259.954123692741
"52359","1",259.954123792741
"6586","1",260.466810075957
"221","1",262.909577868374
"6241","1",262.909577968374
"42644","1",263.631702325551
"27615","1",263.936515398595
"31096","1",264.879080430131
"7655","1",264.879080530131
"39068","1",264.879080630131
"5877","1",264.879080730131
"20075","1",264.879080830131
"43425","1",264.977834470002
"13891","1",265.182994263264
"53589","1",265.256395329084
"26475","1",265.256395429084
"11120","1",265.256395529084
"54993","1",265.256395629084
"8391","1",266.187404432356
"25050","1",266.187404532356
"40265","1",282.09122671597
"14942","1",282.09122681597
"25126","1",282.09122691597
"32067","1",282.440151449399
"","chr","pos"
"10617","2",0
"4705","2",19.2178951750619
"46943","2",24.5028079077861
"32612","2",24.5028080077861
"31440","2",24.5028081077861
"51407","2",25.2930576874626
"24336","2",32.104370253633
"52017","2",32.529243841866
"17610","2",32.529243941866
"48624","2",32.529244041866
"28460","2",32.529244141866
"11655","2",32.529244241866
"48964","2",32.529244341866
"5620","2",32.529244441866
"6843","2",32.529244541866
"46895","2",32.529244641866
"19368","2",32.529244741866
"33919","2",32.529244841866
"52987","2",32.7896444906076
"6411","2",32.7896445906076
"7143","2",32.7896446906076
"40131","2",32.7896447906076
"26368","2",32.7896448906076
"41520","2",33.2085104158949
"44928","2",33.756293022636
"14874","2",35.2188016315756
"19305","2",35.529145487786
"6678","2",36.2734903966218
"908","2",37.6043502719551
"53351","2",37.6043503719551
"33731","2",40.7449749321098
"51662","2",40.7449750321098
"652","2",41.3805420812417
"14993","2",41.3805421812417
"21819","2",41.3805422812417
"26423","2",42.0654856358451
"39773","2",42.0654857358451
"48242","2",42.6840225167057
"5634","2",44.9170370522845
"46314","2",45.7409383034807
"14035","2",46.1651896613923
"3613","2",46.1651897613923
"50137","2",47.9156557912378
"631","2",47.9156558912378
"33359","2",50.1953413459588
"23516","2",50.847763351761
"52702","2",50.8477634517611
"35938","2",51.7180822604542
"18674","2",51.9974736771452
"35521","2",51.9974737771452
"32657","2",52.5971319700342
"17637","2",56.2726272570207
"42628","2",57.1774215911045
"3633","2",57.1774216911045
"38672","2",57.5691080403123
"18508","2",57.9265220692876
"25384","2",58.904889114152
"35000","2",58.904889214152
"10197","2",58.9048893141521
"11929","2",60.4034865135301
"26909","2",60.9594066692156
"52829","2",61.4389769001773
"27416","2",62.6329210467135
"28410","2",63.4437619523869
"17719","2",63.4437620523869
"15826","2",63.7564886232422
"16781","2",64.7069593491071
"9141","2",65.0034172383099
"49743","2",65.0034173383099
"18365","2",65.3094049098467
"24562","2",65.3094050098467
"53890","2",65.5561448774848
"55305","2",66.1275026393547
"23533","2",67.5197931322951
"1312","2",68.3853359675069
"17285","2",68.3853360675069
"15970","2",68.3853361675069
"6462","2",69.0533192747628
"5570","2",69.5779461489539
"40104","2",69.5779462489539
"387","2",70.4987948289464
"1628","2",70.4987949289464
"36652","2",70.9752281433548
"54895","2",71.4487791035449
"37143","2",71.7479703418467
"39389","2",71.7479704418467
"52447","2",72.2580258612871
"3812","2",73.8958607843759
"23519","2",74.4200933650338
"20808","2",74.4200934650338
"51641","2",74.4200935650338
"37939","2",75.2173681946536
"10699","2",75.2173682946536
"16720","2",75.4858927452728
"42084","2",75.4858928452728
"762","2",75.4858929452728
"50416","2",75.4858930452728
"30385","2",75.5161496956966
"681","2",75.5161497956966
"32064","2",75.8084163934015
"32639","2",75.8084164934015
"5838","2",76.1252536775695
"34106","2",76.1252537775695
"42243","2",78.0735038842551
"40217","2",79.127672340042
"30893","2",79.127672440042
"40269","2",79.127672540042
"821","2",79.4283845046855
"24834","2",79.4283846046855
"17105","2",79.4283847046855
"53244","2",81.1482588063981
"17383","2",81.1482589063981
"28050","2",82.1151809305902
"8905","2",82.1151810305902
"3956","2",82.3661829454254
"21288","2",82.3661830454254
"47723","2",82.3661831454255
"19643","2",82.7290699542248
"52952","2",82.7290700542248
"54318","2",82.7290701542248
"42355","2",83.2454022608395
"13266","2",83.2454023608395
"19341","2",83.2454024608395
"43188","2",83.5718692956139
"35404","2",83.5718693956139
"38617","2",83.5718694956139
"34683","2",84.5585919203276
"26072","2",84.5585920203276
"33772","2",84.5585921203276
"297","2",84.8874005063827
"25243","2",84.8874006063827
"43964","2",84.8874007063827
"13560","2",85.4848062101656
"38141","2",86.0140517008573
"23024","2",86.0140518008573
"2987","2",86.0140519008573
"39728","2",86.0140520008573
"37575","2",86.0140521008573
"47027","2",86.0140522008573
"43316","2",86.0140523008573
"17936","2",86.6460197789684
"35310","2",87.6033297726412
"13684","2",87.6033298726413
"3695","2",87.6033299726412
"40941","2",87.8644495181733
"27283","2",87.8644496181733
"6499","2",87.8644497181733
"26328","2",88.2545013779743
"43530","2",88.6436443444854
"33557","2",88.6436444444854
"36524","2",88.6436445444854
"18502","2",88.8983339574743
"23171","2",88.8983340574743
"42673","2",89.4194487054516
"25","2",89.4194488054516
"30779","2",89.4194489054516
"45448","2",89.4194490054516
"47913","2",89.4194491054516
"38592","2",90.3438197076399
"7414","2",90.6398012177996
"3738","2",91.2573817329592
"2292","2",91.2573818329592
"39443","2",91.2573819329592
"50668","2",91.5183297128637
"26323","2",91.7797651324222
"45928","2",91.7797652324222
"7161","2",91.7797653324222
"10025","2",92.0419058872242
"9671","2",92.3081957755557
"53566","2",92.3341194399506
"53431","2",92.3341195399506
"52079","2",94.1707803431012
"51553","2",95.5598927964915
"33034","2",95.8971607485648
"3564","2",95.8971608485648
"8435","2",95.8971609485648
"17778","2",95.8971610485648
"6693","2",95.8971611485648
"35485","2",95.8971612485648
"40413","2",96.6971707323791
"53014","2",96.6971708323791
"39083","2",96.6971709323791
"50493","2",96.6971710323791
"31013","2",96.6971711323791
"10762","2",96.957176335466
"41115","2",96.957176435466
"43301","2",96.957176535466
"41326","2",97.4823112326209
"32189","2",97.4823113326209
"26712","2",98.0023551890211
"14261","2",98.0023552890211
"33101","2",98.0023553890211
"37600","2",98.7067758409837
"49665","2",99.0475205137745
"33944","2",99.0475206137745
"21582","2",99.0475207137745
"16620","2",99.6370002087391
"13007","2",99.6370003087391
"17887","2",100.224693561051
"45630","2",100.224693661051
"15508","2",100.224693761051
"35380","2",100.224693861051
"15969","2",100.930078354433
"23353","2",101.27797369245
"35219","2",101.27797379245
"53273","2",101.586474738349
"11978","2",102.595598823646
"4495","2",102.595598923646
"40475","2",104.912765225093
"13445","2",119.423124619781
"21637","2",121.342587803339
"27593","2",122.325987503247
"4110","2",123.650731900911
"11649","2",126.743852868558
"12849","2",128.281707351604
"12685","2",132.489608933849
"19646","2",132.489609033849
"35946","2",132.489609133849
"7360","2",145.94371739901
"33369","2",145.970560509664
"10226","2",146.80148248494
"44188","2",146.80148258494
"19395","2",147.062694594435
"17564","2",147.062694694435
"50972","2",147.062694794435
"12732","2",147.062694894435
"38563","2",148.118610078772
"14319","2",148.118610178772
"43735","2",148.647069500227
"42068","2",149.171304065997
"13957","2",149.171304165997
"42699","2",149.171304265997
"17341","2",149.171304365997
"21342","2",149.171304465997
"34587","2",149.564802393172
"47308","2",149.958301311361
"38057","2",149.958301411361
"48790","2",149.958301511361
"23128","2",150.852767541237
"7483","2",151.143601829442
"5298","2",151.439171639543
"39562","2",151.439171739543
"983","2",152.321795059439
"15846","2",152.32179515944
"24806","2",152.32179525944
"44636","2",152.32179535944
"18924","2",152.851306832526
"32163","2",152.851306932526
"37933","2",152.851307032526
"43098","2",153.385010767179
"42154","2",153.651524681068
"22425","2",153.651524781068
"5937","2",154.440238304572
"31892","2",154.440238404572
"44088","2",154.440238504572
"13685","2",155.234981781466
"21413","2",155.234981881466
"32831","2",155.494803194555
"41436","2",156.400038549266
"10573","2",156.840584395392
"2564","2",156.840584495392
"31804","2",156.840584595392
"42436","2",157.629099693668
"33700","2",157.629099793668
"47317","2",157.629099893668
"32489","2",157.629099993668
"27093","2",158.415505875411
"27862","2",158.415505975411
"35799","2",158.415506075411
"36944","2",158.415506175411
"20038","2",158.415506275411
"32740","2",158.67687993434
"28276","2",158.938308459832
"33694","2",158.938308559832
"33195","2",158.938308659832
"28725","2",158.938308759832
"14114","2",159.470545375564
"20881","2",159.759172028085
"10718","2",161.114657601655
"46420","2",162.451014756743
"52863","2",162.739655463529
"35062","2",163.18966782902
"7457","2",163.638716765196
"21576","2",163.638716865196
"26364","2",164.567023739251
"3833","2",164.567023839251
"8590","2",164.823008427654
"14986","2",164.823008527654
"37826","2",165.444848870582
"35726","2",165.444848970582
"29647","2",166.673011666369
"54852","2",166.673011766369
"49485","2",167.074941485579
"11683","2",167.472278402385
"41313","2",167.472278502385
"42827","2",167.472278602385
"11989","2",167.791421284252
"46971","2",169.421843667242
"3408","2",169.714678433031
"2826","2",169.714678533031
"4013","2",170.243100618531
"44621","2",171.935789013783
"29997","2",172.316453653454
"3332","2",172.316453753454
"45745","2",172.316453853454
"7293","2",172.869087635022
"50136","2",172.869087735022
"11490","2",172.869087835022
"6159","2",173.220011532379
"27202","2",173.220011632379
"30901","2",173.932305744287
"21798","2",173.932305844287
"4721","2",175.12702314836
"44351","2",175.712325222799
"51880","2",176.660848603909
"3733","2",176.661895403285
"37523","2",176.661895503285
"28163","2",177.719579009417
"26185","2",177.719579109417
"10946","2",177.719579209417
"30510","2",177.98131492249
"17172","2",177.98131502249
"27895","2",177.98131512249
"250","2",179.978327623123
"16430","2",179.978327723123
"13872","2",179.978327823123
"11099","2",180.325823591615
"51049","2",181.027125981869
"14016","2",181.366827547382
"55459","2",181.366827647382
"33330","2",181.679436344106
"10337","2",181.679436444106
"53184","2",181.679436544106
"35116","2",181.679436644106
"6703","2",181.679436744106
"50352","2",181.679436844106
"48435","2",182.744093549362
"24664","2",182.744093649362
"42775","2",183.016971418133
"5211","2",183.016971518133
"2279","2",183.247533826704
"23988","2",183.524247099076
"11024","2",191.695610250644
"19079","2",192.094731596438
"9482","2",195.423829711799
"16777","2",195.423829811799
"9311","2",198.174439378462
"9334","2",202.400330523492
"40953","2",202.400330623492
"33443","2",203.201919039701
"42248","2",203.429351513543
"2124","2",203.429351613543
"54564","2",203.695570766505
"44529","2",203.695570866505
"40850","2",203.695570966505
"20459","2",203.971509617827
"23491","2",203.971509717827
"7404","2",204.262331893242
"22086","2",204.262331993242
"29581","2",204.892110381354
"16351","2",213.741537591348
"52581","2",221.838681794047
"28693","2",243.021116712139
"26933","2",247.30835069978
"32349","2",251.796852741648
"50688","2",252.066182513457
"9118","2",253.450090657311
"29975","2",257.006966222154
"55298","2",259.353683434384
"15847","2",261.388746296915
"26048","2",266.713836632536
"13302","2",277.82612094118
"38244","2",280.187134660983
"30478","2",280.608924987748
"23368","2",280.608925087748
"35257","2",281.409473961695
"12825","2",281.409474061695
"40118","2",281.409474161695
"14185","2",282.073251207932
"","chr","pos"
"696","3",0
"27531","3",0.530897605110462
"16681","3",0.530897705110465
"39201","3",0.530897805110468
"6203","3",0.807458798286371
"40077","3",0.807458898286374
"39042","3",1.48520259070694
"47229","3",4.43670164276579
"46500","3",5.92613220781021
"15475","3",6.27776655863443
"34467","3",7.67147779184023
"4145","3",8.46795288439753
"49116","3",8.80927684590831
"42714","3",13.3114915243587
"33032","3",13.3114916243587
"48758","3",14.7639260075481
"28660","3",15.2538757411234
"45761","3",15.2538758411234
"48250","3",15.9830757529358
"34362","3",23.2162403632855
"35506","3",23.2162404632855
"54260","3",23.2162405632855
"43244","3",24.6277566494358
"42059","3",25.1706710302664
"32371","3",28.4351271562938
"55400","3",28.8267729215105
"17471","3",28.8267730215106
"50367","3",29.2411578645766
"44183","3",29.2411579645766
"26385","3",29.7518945834583
"25003","3",29.7518946834583
"46347","3",32.537333811467
"12535","3",33.5276588862286
"10413","3",33.5276589862286
"13555","3",33.5276590862286
"31890","3",34.1908577862633
"17025","3",36.8068851570534
"47905","3",37.5323731442876
"43834","3",37.5323732442876
"48","3",39.5885028904681
"25089","3",40.4376235394813
"47205","3",40.4376236394813
"13141","3",40.4376237394813
"27786","3",41.4125758026837
"15384","3",41.4125759026837
"450","3",41.8252552052437
"46066","3",43.6693418096432
"22949","3",46.5285191864586
"17053","3",46.5285192864586
"26694","3",47.1962543620272
"48106","3",47.1962544620272
"12619","3",47.1962545620272
"24032","3",47.1962546620272
"23829","3",47.1962547620272
"2374","3",48.29529614777
"55979","3",48.8906112600357
"53576","3",49.1378361904788
"25033","3",49.1378362904788
"5482","3",49.1378363904788
"35667","3",49.3767453867317
"40537","3",49.3767454867317
"10029","3",49.3767455867317
"4375","3",49.6156779042364
"45830","3",49.6156780042364
"9854","3",49.6156781042364
"1311","3",50.6823732885071
"52201","3",50.9369439813192
"12292","3",50.9369440813192
"38176","3",51.2894066317652
"48405","3",51.5447952734108
"21364","3",52.8886221431057
"21672","3",52.8886222431057
"33719","3",52.8886223431057
"48649","3",52.8886224431057
"20354","3",53.4748857406423
"2189","3",60.7718623201072
"1749","3",61.0200261154711
"6374","3",67.6546438657828
"55733","3",68.2814861870607
"10384","3",68.4284070519738
"33265","3",68.6145976356985
"33260","3",68.6145977356985
"42442","3",68.6145978356985
"16226","3",68.6145979356985
"41498","3",68.6145980356985
"10280","3",68.6145981356985
"24013","3",68.6145982356985
"16070","3",68.6145983356985
"16997","3",68.6145984356985
"4216","3",68.6145985356985
"51230","3",68.7454107913616
"13030","3",68.8747961922095
"25530","3",68.8747962922095
"33934","3",68.8747963922095
"21540","3",68.8747964922095
"6339","3",68.8747965922095
"33414","3",68.8747966922095
"46702","3",68.8747967922095
"721","3",68.8747968922095
"44503","3",68.8747969922095
"51732","3",68.8747970922095
"38676","3",68.8747971922095
"26640","3",68.8747972922095
"12080","3",68.8747973922095
"4723","3",68.949680747839
"28322","3",69.1652967972259
"28411","3",69.1652968972259
"51476","3",69.4693010093491
"30617","3",69.4693011093491
"46336","3",69.4693012093491
"48399","3",69.4693013093491
"10188","3",70.2738540969013
"41689","3",70.2738541969013
"8097","3",70.8988834112038
"45211","3",71.173478194424
"16969","3",71.5547049096707
"22399","3",75.9364230369832
"44260","3",75.9364231369832
"52565","3",75.9364232369832
"35610","3",75.9364233369832
"33326","3",76.4741525671701
"31825","3",76.4741526671701
"49496","3",76.4741527671701
"34444","3",76.4741528671701
"21134","3",76.9939979330251
"33553","3",76.9939980330251
"52577","3",76.9939981330251
"11669","3",77.2557983435827
"39885","3",77.5172989151617
"52288","3",77.5172990151617
"8206","3",77.5172991151617
"28174","3",77.7786990637155
"27306","3",77.7786991637154
"29712","3",77.7786992637155
"19784","3",78.0406007049504
"49228","3",78.0406008049504
"9413","3",78.0406009049504
"12568","3",78.3002574486878
"17799","3",78.56617304185
"29817","3",78.9480634810711
"10904","3",79.3188343209377
"55186","3",79.3188344209377
"16416","3",79.3188345209377
"10651","3",79.3188346209377
"53474","3",79.3188347209377
"1217","3",82.9610491783572
"28380","3",82.9610492783572
"13390","3",82.9610493783572
"50267","3",82.9610494783572
"33980","3",82.9610495783572
"53905","3",83.5007471852445
"37478","3",83.5007472852445
"12939","3",83.5007473852445
"41847","3",83.6147025385471
"16242","3",83.6147026385471
"28479","3",83.6147027385471
"35924","3",83.6147028385471
"793","3",83.6147029385471
"27405","3",83.8764523021832
"7755","3",84.1386166145619
"15162","3",84.1386167145619
"46841","3",84.1386168145619
"55239","3",84.1386169145619
"51609","3",84.1386170145619
"27233","3",84.1386171145619
"34826","3",84.9804330237456
"32802","3",84.9804331237457
"49056","3",84.9804332237457
"17167","3",84.9804333237457
"36701","3",85.2780802771546
"30912","3",85.910387696708
"30377","3",95.9324321438932
"2673","3",95.9324322438932
"26584","3",98.2692983835451
"23280","3",98.851647643178
"10887","3",99.4687634062642
"14334","3",103.356734963463
"21660","3",109.338454905863
"35333","3",109.58826626399
"5063","3",109.884914991599
"7106","3",110.244455207149
"45347","3",111.12677941464
"6756","3",111.434729485761
"31916","3",111.434729585761
"22042","3",111.434729685761
"47160","3",111.434729843586
"32547","3",111.692288943448
"28447","3",111.940883704629
"12442","3",111.940883804629
"19180","3",111.940883904629
"42500","3",111.940884004629
"31384","3",111.940884104629
"1928","3",112.317382145569
"42193","3",112.317382245569
"40585","3",112.714288868397
"14168","3",112.714288968397
"23441","3",112.714289068397
"43747","3",112.714289168397
"30473","3",112.975786034128
"35010","3",113.237235677612
"26289","3",113.237235777612
"10512","3",113.237235877612
"21432","3",113.237235977612
"25972","3",113.237236077612
"9583","3",113.237236177612
"46851","3",113.237236277612
"12725","3",113.237236377612
"52851","3",113.498586652169
"49644","3",113.762085876696
"38346","3",113.762085976696
"7334","3",113.762086076696
"18143","3",114.289957840696
"50288","3",114.289957940696
"30441","3",114.289958040696
"41494","3",114.55360373554
"39291","3",114.55360383554
"784","3",114.55360393554
"25712","3",115.559629434918
"1128","3",115.889062582718
"15026","3",115.889062682718
"11335","3",115.889062782718
"30360","3",115.889062882718
"53496","3",115.889062982718
"7645","3",115.889063082718
"7158","3",115.889063182718
"51078","3",116.722780849981
"2746","3",117.142604223579
"34354","3",117.778217997187
"39450","3",117.778218097187
"19191","3",118.045332295194
"856","3",118.045332395194
"49278","3",118.572063534428
"15816","3",118.572063634428
"8264","3",118.572063734428
"9766","3",118.572063834428
"41072","3",120.399463318299
"53459","3",120.399463418299
"6801","3",120.399463518299
"51620","3",120.695842693292
"20874","3",121.499362530768
"53845","3",121.499362630768
"7708","3",121.499362730768
"3442","3",121.499362830768
"13135","3",121.499362930768
"53353","3",121.499363030768
"2661","3",122.775905588745
"49010","3",122.775905688745
"48671","3",123.247397710345
"25150","3",123.247397810345
"41813","3",123.247397910345
"4232","3",123.632490586393
"42976","3",123.632490686393
"13283","3",123.632490786393
"55588","3",123.909306084385
"22116","3",123.909306184385
"3670","3",123.909306284385
"15195","3",123.909306384385
"42214","3",123.909306484385
"242","3",123.909306584385
"32499","3",123.909306684385
"55650","3",124.97085254469
"55450","3",124.97085264469
"24332","3",125.828650417825
"7284","3",125.828650517825
"29133","3",125.997485999119
"33303","3",132.53775780127
"54009","3",145.387010297799
"7496","3",155.750781573805
"23895","3",155.750781673805
"48121","3",159.496305148604
"48178","3",175.68933534558
"53484","3",175.80297306967
"21032","3",175.80297316967
"52070","3",180.151526633452
"39863","3",180.410735151031
"20584","3",180.410735251031
"41840","3",180.515447268639
"3336","3",182.319210406157
"25787","3",183.61245451141
"31954","3",186.517563845474
"35776","3",189.023282768282
"21566","3",189.572385746806
"43451","3",189.865854860666
"23943","3",191.151142710213
"29003","3",191.467533557328
"43147","3",191.467533657328
"48350","3",191.467533757328
"21325","3",192.440204168262
"55388","3",193.58906898195
"12177","3",194.878821290558
"16057","3",195.764498661412
"1848","3",196.675839765224
"53079","3",197.361067188821
"23371","3",198.715264692285
"45753","3",198.715264792285
"24343","3",205.920355831666
"15705","3",207.305094115141
"52269","3",207.305094215141
"11857","3",207.603649549827
"22597","3",207.875992469406
"42007","3",208.194862371099
"771","3",209.655543628827
"26393","3",210.889131388682
"46104","3",215.120020990126
"29795","3",215.120021090126
"30330","3",215.347345775584
"37030","3",219.298050454794
"15515","3",219.604221234335
"21322","3",219.846031275993
"34857","3",219.846031375993
"20357","3",220.108177947609
"8009","3",220.671082509276
"3684","3",222.305639428182
"15547","3",222.305639528182
"45646","3",223.410159826072
"46012","3",223.738032917779
"31541","3",223.738033017779
"36211","3",225.624751547109
"38812","3",225.624751647109
"17322","3",225.624751747109
"10325","3",227.082438884783
"1100","3",227.566233836857
"55501","3",227.566233936857
"43565","3",227.566234036857
"53690","3",227.566234136857
"7795","3",227.566234236857
"20402","3",227.566234336857
"17107","3",228.268703563375
"31602","3",228.268703663375
"50077","3",228.62122500667
"15828","3",228.62122510667
"1375","3",228.62122520667
"47206","3",228.8814927006
"2642","3",228.8814928006
"15422","3",228.8814929006
"27861","3",228.8814930006
"54453","3",228.8814931006
"21562","3",228.8814932006
"14519","3",228.8814933006
"18496","3",228.8814934006
"2872","3",228.8814935006
"22037","3",228.8814936006
"24201","3",228.8814937006
"11991","3",228.8814938006
"30968","3",228.8814939006
"48726","3",228.8814940006
"20356","3",228.8814941006
"44861","3",228.8814942006
"29561","3",228.8814943006
"1982","3",228.993781973181
"32990","3",229.307827086924
"21778","3",230.002917500737
"35781","3",231.96755930492
"","chr","pos"
"37371","4",0
"18072","4",4.73624101096615
"55881","4",8.65543745316831
"50703","4",15.9106493284001
"22755","4",15.9106494284001
"37968","4",15.9106495284001
"32741","4",16.1751806468349
"6459","4",16.1751807468349
"38434","4",16.1751808468349
"45801","4",16.1751809468349
"46889","4",16.1751810468349
"49367","4",17.104076061457
"38888","4",17.104076161457
"2557","4",17.9388444659114
"2166","4",18.346367596271
"5775","4",18.346367696271
"47580","4",18.6724099575616
"11387","4",21.0817597918629
"4308","4",21.6492529191587
"47011","4",21.6492530191587
"48090","4",21.6492531191588
"50878","4",21.6492532191588
"12302","4",21.6492533191588
"34985","4",21.9283628210865
"29813","4",22.539902032529
"41646","4",22.817778905087
"32192","4",25.9572375577448
"4167","4",26.5633379021699
"9378","4",26.6823726461032
"33390","4",26.964707319542
"490","4",27.6996480742717
"55427","4",28.8464716848942
"46872","4",28.8464717848942
"47179","4",29.3885493989592
"9258","4",30.0747535251483
"55223","4",30.0747536251483
"55889","4",31.4724105478293
"53646","4",32.8098793683127
"48211","4",36.7546683631051
"8281","4",36.9736109694007
"10591","4",39.2843064092892
"21299","4",42.0022326352378
"17841","4",42.2819900831647
"36818","4",42.5606838859176
"48877","4",42.5606839859176
"29411","4",42.9046104229069
"52646","4",44.0156447191066
"34571","4",44.2745718170498
"11349","4",44.2745719170498
"48111","4",44.2745720170498
"11187","4",46.4402146891073
"9485","4",47.7916142013342
"55701","4",49.9733505862718
"55622","4",49.9733506862718
"50028","4",50.468681521452
"37204","4",50.4852352458264
"44352","4",50.7770190130296
"54282","4",51.3195410557311
"35894","4",51.3195411557311
"26765","4",51.9585852827495
"47940","4",54.2686122734501
"5687","4",54.2686123734501
"21297","4",54.2686124734501
"37618","4",54.2686125734501
"29924","4",55.0596672209425
"49956","4",55.0596673209425
"12479","4",56.1815765319975
"50642","4",56.5283393303323
"44607","4",56.5283400454113
"19015","4",57.1043700321466
"16493","4",57.7008437113424
"14933","4",58.0952925859668
"6233","4",58.0952926859668
"51343","4",58.6276038754654
"32876","4",58.6276039754654
"52580","4",59.8605165816378
"20262","4",60.1183037335172
"12311","4",61.2369242027972
"12090","4",61.2369243027972
"43720","4",61.2369244027972
"25716","4",63.0894841236843
"8060","4",63.4332982678199
"12441","4",64.2874929381289
"21727","4",64.287493038129
"52160","4",64.287493138129
"8397","4",65.4241219832299
"52176","4",65.4241220832299
"51371","4",65.4241221832299
"5095","4",76.5047021547682
"17137","4",76.5047022547682
"6680","4",76.5047023547682
"24434","4",81.2182184187725
"26971","4",89.578106163586
"49259","4",89.578106263586
"33674","4",89.578106363586
"22181","4",90.125073093019
"46506","4",90.3940340084434
"15520","4",90.3940341084434
"36610","4",91.3778412508207
"24944","4",94.5847915490848
"18254","4",95.6840166488193
"24863","4",95.6840167488193
"24416","4",95.6840168488193
"47667","4",96.1960508659702
"44915","4",96.45470295591
"45267","4",96.716341508997
"14087","4",96.716341608997
"29255","4",96.716341708997
"3260","4",96.7163418089971
"18289","4",97.5033924590416
"47041","4",97.5033925590416
"31875","4",97.5033926590416
"5538","4",97.7928862201748
"11015","4",97.7928863201748
"52237","4",97.7928864201749
"45822","4",97.7928865201748
"12955","4",97.7928866201749
"8830","4",99.0747585793809
"6677","4",115.074576269103
"34570","4",119.156213278382
"45833","4",127.277969011796
"53082","4",128.110359595259
"45383","4",131.782302573025
"32924","4",132.775082332387
"35885","4",132.775082432387
"54851","4",132.775082532387
"8474","4",133.582538600757
"15107","4",133.582538700757
"53461","4",134.378232768676
"36672","4",134.63421159046
"37172","4",134.63421169046
"27991","4",134.895377411255
"37904","4",134.895377511255
"12044","4",134.895377611255
"30613","4",135.696696940889
"53591","4",136.50837314579
"43825","4",136.50837324579
"47634","4",137.729952605295
"48127","4",138.121869040146
"37140","4",138.349974784042
"23318","4",138.349974884042
"43094","4",138.349974984042
"44977","4",138.349975084042
"646","4",138.61587002582
"11074","4",138.61587012582
"44950","4",138.61587022582
"16953","4",138.874054312614
"38116","4",138.874054412614
"6456","4",138.874054512614
"34397","4",139.134510508699
"5387","4",139.134510608699
"16132","4",139.134510708699
"22336","4",139.134510808699
"25958","4",139.656714828652
"22097","4",139.656714928652
"40024","4",139.656715028652
"523","4",139.656715128652
"29610","4",139.656715228652
"21397","4",139.656715328652
"30575","4",139.656715428652
"34208","4",139.656715528652
"38548","4",139.656715628652
"211","4",139.656715728652
"29815","4",140.178991250619
"50654","4",140.178991350619
"51160","4",140.439117296975
"40293","4",140.439117396975
"52579","4",140.439117496975
"48637","4",140.439117596975
"36865","4",140.439117696975
"43469","4",140.439117796975
"34265","4",140.439117896975
"46109","4",140.439117996975
"30282","4",140.439118096975
"39487","4",140.439118196975
"6039","4",140.439118296975
"12116","4",140.439118396975
"16274","4",140.676780104115
"22248","4",140.676780204115
"20600","4",140.676780304115
"1091","4",140.676780404115
"29252","4",140.914442111401
"46740","4",140.914442211401
"2342","4",140.914442311401
"10640","4",140.914442411401
"25287","4",140.914442511401
"28997","4",140.914442611401
"22857","4",140.914442711401
"41930","4",140.914442811401
"41221","4",140.914442911401
"42572","4",140.914443011401
"48022","4",140.914443111401
"26157","4",141.174576374623
"40483","4",141.174576474623
"26827","4",141.174576574623
"30694","4",141.696804629731
"40191","4",141.696804729731
"35862","4",141.696804829731
"48575","4",141.696804929731
"47574","4",141.935500048319
"13910","4",142.197741607824
"3649","4",142.197741707824
